sag,いて,9,10,249,黄金の髪の「機会の女神」の演劇的な表現。,A theatrical representation of a gold-haired goddess of opportunity.
sag,いて,10,11,250,古代の神殿の左側の部分で、ランプが、人間の体を型取ったような容器の中で燃える。,"In the left section of an archaic temple, a lamp burns in a container shaped like a human body."
sag,いて,11,12,251,旗が鷲に変わる。その鷲は、夜明けを告げる雄鶏になる。,A flag turns into an eagle; the eagle turns into a chanticleer saluting the dawn.
sag,いて,12,13,252,未亡人の過去が光の当たる場所に持ち出される。,A widow's past is brought to light.
sag,いて,13,14,253,大ピラミッドとスフィンクス。,The Great Pyramid and the Sphinx.
sag,いて,14,15,254,２月２日のグラウンドホッグデイ(聖燭節)に、自分の影を見ているグラウンドホック。,The ground hog looking for its shadow on Groundhog Day.
sag,いて,15,16,255,カモメが食べ物を期待して船の回りを飛ぶ。,Seagulls fly around a ship in expectation of food.
sag,いて,16,17,256,イースターの日の出の礼拝(サンライズサービス)が多くの人々を集める。,An Easter sunrise service draws a large crowd.
sag,いて,17,18,257,海岸で遊ぶ子供たちの頭は、日除け帽で保護されている。,"Children playing on the beach, their heads protected by sunbonnets."
sag,いて,18,19,258,人々に脅かされ、拒絶されたペリカンたちが、自分の子供を育てるためのより安全な場所を探す。,Pelicans menaced by the behavior and refuse of men seek safer areas for bringing up their young.
sag,いて,19,20,259,古風な北東の村人たちが、夏のあいだ、凍結した池から氷を切り出して使う。,"In an old-fashioned northern village, men cut the ice of a frozen pond for use during the summer."
sag,いて,20,21,260,借りてきた眼鏡をかけている子供と犬。,A child and a dog wearing borrowed eyeglasses.
sag,いて,21,22,261,中国人の洗濯屋。,A Chinese laundry.
sag,いて,22,23,262,新しい国への入国に必要な条件を充たす、移民の集団。,A group of immigrants as they fulfill the requirements of entrance into the new country.
sag,いて,23,24,263,小屋の入口の門にとまっている青い鳥。,A bluebird perched on the gate of a cottage.
sag,いて,24,25,264,小肥りの子供が玩具の馬に乗っている。,A chubby boy on a hobby-horse.
sag,いて,25,26,265,戦場での旗手。,A flag bearer in a battle.
sag,いて,26,27,266,仕事中の彫刻家。,A sculptor at his work.
sag,いて,27,28,267,美しい川の流れにかけられた古い橋がいまだに頻繁に使われている。,An old bridge over a beautiful stream is still in constant use.
sag,いて,28,29,268,ふとった少年が、優雅な郊外の通りに面した自分のうちの芝生を刈っている。,A fat boy mowing the lawn of his house on an elegant suburban street.
sag,いて,29,30,269,信徒を祝福する法王。,"The Pope, blessing the faithful."
cap,やぎ,0,1,270,インディアンの酋長が、集まった部族から自らの力の承認を求める。,An Indian chief claims power from the assembled tribes.
cap,やぎ,1,2,271,ゴシック式の教会の三つの円花窓(車輪窓)、そのうちのひとつは戦争で破損している。,"Three rose windows in a Gothic church, one damaged by war."
cap,やぎ,2,3,272,人間の魂は、新しい体験を切望するあまり、肉化を求める。,"A human soul, in its eagerness for new experiences, seeks embodiment."
cap,やぎ,3,4,273,水の旅を始めるにあたって、大きなカヌーの支度をする人々の集団。,A group of people outfitting a large canoe at the start of a journey by water.
cap,やぎ,4,5,274,戦意をむきだしにしたインディアンたち。あるものたちは満載のカヌーを漕ぎ、残りのものたちは出陣の踊りを踊っている。,"Indians on the warpath. While some men row a well-filled canoe, others in it perform a war dance."
cap,やぎ,5,6,275,暗い森へと向かう拱道(アーチ道)の下に横たわっている10本の丸太。,Ten logs lie under an archway leading to darker woods.
cap,やぎ,6,7,276,ベールに包まれた予言者が神の力にとりつかれて語る。,"A veiled prophet speaks, seized by the power of a god."
cap,やぎ,7,8,277,太陽に照らされた家で、飼い慣らされた鳥たちが楽しそうに歌う。,In a sunlit home domesticated birds sing joyously.
cap,やぎ,8,9,278,ハープを運ぶ天使。,An angel carrying a harp.
cap,やぎ,9,10,279,アホウドリが船員の手から餌をもらっている。,An albatross feeding from the hand of a sailor.
cap,やぎ,10,11,280,私有地にいる、こうらいきじの大群。,A large group of pheasant on a private estate.
cap,やぎ,11,12,281,自然科学についての図解された講義が、ほとんど知られていない生命の側面を明らかにする。,An illustrated lecture on natural science reveals little-known aspects of life.
cap,やぎ,12,13,282,火の崇拝者が、存在の究極のリアリティを瞑想する。,A fire worshiper meditates on the ultimate realities of existence.
cap,やぎ,13,14,283,長い間忘れられてた文化の目撃者として今も現存する、みかげ石に彫られた古代の浅浮き彫り。,An ancient bas-relief carved in granite remains a witness to a long-forgotten culture.
cap,やぎ,14,15,284,病院の子供の病棟が玩具でいっぱいになっている。,"In a hospital, the children's ward is filled with toys."
cap,やぎ,15,16,285,運動着に身を包んだ少年少女たちが集まっている学校のグラウンド。,School grounds filled with boys and girls in gym suits.
cap,やぎ,16,17,286,抑圧された女性が、ヌーディズムに心理学的な解放を見い出す。,A repressed woman finds a psychological release in nudism.
cap,やぎ,17,18,287,イギリスの軍艦から、はためく星条旗。,The Union Jack flies from a British warship.
cap,やぎ,18,19,288,食料品のつまった袋を運ぶ、五歳の子供。,A five-year-old child carrying a bag filled with groceries.
cap,やぎ,19,20,289,宗教的な礼拝の際に歌う、隠されている聖歌隊。,A hidden choir singing during a religious service.
cap,やぎ,20,21,290,リレー競技。,A relay race.
cap,やぎ,21,22,291,敗北を丁重に受け入れることによって、将軍は、性格の高貴さを明らかにする。,"By accepting defeat gracefully, a general reveals nobility of character."
cap,やぎ,22,23,292,戦闘での勇敢さにより、二つの賞を与えられた戦士。,A soldier receiving two awards for bravery in combat.
cap,やぎ,23,24,293,女子修道院に入る女性。,A woman entering a convent.
cap,やぎ,24,25,294,高価な東洋の絨毯がたくさん置いてある店。,A store filled with precious oriental rugs.
cap,やぎ,25,26,295,滝の虹色に輝く霧の中で踊る自然霊。,A nature spirit dancing in the iridescent mist of a waterfall.
cap,やぎ,26,27,296,山の聖堂へとつながる急な階段を昇る巡礼者。,Pilgrims climbing the steep steps leading to a mountain shrine.
cap,やぎ,27,28,297,大規摸な鳥類飼育場。,A large aviary.
cap,やぎ,28,29,298,紅茶占いをする女性。,A woman reading tea leaves.
cap,やぎ,29,30,299,世界的な事件に関する、執行力のある決定に責任を持つ男たちの秘密会議。,A secret meeting of men responsible for executive decisions in world affairs.
aqu,みずがめ,0,1,300,カルフォルニアの古い日干しレンガ造りの在外使臣公館(伝道所)。,An old adobe mission in California.
aqu,みずがめ,1,2,301,予期していなかった雷雨を伴う嵐。,An unexpected thunderstorm.
aqu,みずがめ,2,3,302,海軍からの脱走兵。,A deserter from the Navy.
aqu,みずがめ,3,4,303,インドのヨギが自らの治癒力を示す。,A Hindu yogi demonstrates his healing powers.
aqu,みずがめ,4,5,304,若いリーダーの努力を成就させようとする先祖の委員会が見られる。,A council of ancestors is seen implementing the efforts of a young leader.
aqu,みずがめ,5,6,305,神秘劇で儀式的な行為を演じる仮面をかぶった人物。,A masked figure performs ritualistic acts in a mystery play.
aqu,みずがめ,6,7,306,卵から生まれつつある子供の姿。,A child is seen being born out of an egg.
aqu,みずがめ,7,8,307,美しく着飾った(美しいガウンを身にまとった)蝋細工の人物像(蝋人形)が展示されている。,Beautifully gowned wax figures on display.
aqu,みずがめ,8,9,308,鷲へと変身する旗が見える。,A flag is seen turning into an eagle.
aqu,みずがめ,9,10,309,ある時期人気を博する理想を具現した男が、人間として自分がこの理想ではないということを自覚するようになる。,A man who had for a time become the embodiment of a popular ideal is made to realize that as a person he is not this ideal.
aqu,みずがめ,10,11,310,沈黙の時間に、自分の人生を変える新しい霊感を受け取る男。,"During a silent hour, a man receives a new inspiration which may change his life."
aqu,みずがめ,11,12,311,順繰りに上に向かって、広大な階段に異なったタイプの人々が立っている。,"On a vast staircase stand people of different types, graduated upwards."
aqu,みずがめ,12,13,312,晴雨計／気圧計（バロメーター）。,A barometer.
aqu,みずがめ,13,14,313,トンネルに入る列車。,A train entering a tunnel.
aqu,みずがめ,14,15,314,二羽のラブバート(ボタンインコ)が、フェンスにとまり、幸せそうに歌う。,Two lovebirds sitting on a fence and singing happily.
aqu,みずがめ,15,16,315,机を前にしている偉大なビジネスマン。,A big businessman at his desk.
aqu,みずがめ,16,17,316,番犬が自分の主人とその持ち物を守り、見張っている。,"A watchdog stands guard, protecting his master and his possessions."
aqu,みずがめ,17,18,317,人間の秘密の動機が、公的に仮面をはがされつつある。,A man's secret motives are being publicly unmasked.
aqu,みずがめ,18,19,318,山火事が、水、化学薬品、そしてまったくの筋肉的な(人的な)エネルギーを使うことによって鎮圧される。,"A forest fire is being subdued by the use of water, chemicals and sheer muscular power."
aqu,みずがめ,19,20,319,伝言を運ぶ大きな白い鳩。,A large white dove bearing a message.
aqu,みずがめ,20,21,320,一見空しいとも見える人生に果敢に立ち向かう、失望し、幻滅した女性。,A disappointed and disillusioned woman courageously faces a seemingly empty life.
aqu,みずがめ,21,22,321,保育園の床に敷物があり、子供たちが快適かつ暖かく遊べるようになっている。,A rug is placed on the floor of a nursery to allow children to play in comfort and warmth.
aqu,みずがめ,22,23,322,大きな熊が座って、自分の四足すべてを振っている。,A big bear sitting down an waving all its paws.
aqu,みずがめ,23,24,323,男が自分の感情を克服して、自分の体験という観点から深い知恵を教える。,"A man, having overcome his passions, teaches deep wisdom in terms of his experience."
aqu,みずがめ,24,25,324,より完全な形をしている蝶の右側の羽。,A butterfly with the right wing more perfectly formed.
aqu,みずがめ,25,26,325,ハイドロメーターで車のバッテリーをテストしている車の修理工。,A garage man testing a car's battery with a hydrometer.
aqu,みずがめ,26,27,326,新鮮なスミレで充たされた古代の陶器の椀。,An ancient pottery bowl filled with fresh violets.
aqu,みずがめ,27,28,327,切り倒され、のこぎりでひかれた樹木は、冬の薪の供給を確実なものにする。,A tree felled and sawed to ensure a supply of wood for the winter.
aqu,みずがめ,28,29,328,さなぎから出て来る蝶。,A butterfly emerging from a chrysalis.
aqu,みずがめ,29,30,329,変態を成しとげた人に明らかにされる、多くの個人の心が、一つになった意識の輝く光の中に溶け込んで行く、超古代文化の過去に深く根を持つ霊的な同胞団。,"Deeply rooted in the past of a very ancient culture, a spiritual brotherhood in which many individual minds are merged into the glowing light of a unanimous consciousness is revealed to one who has emerged successfully from his metamorphosis."
pis,うお,0,1,330,混雑した市場で、農夫と仲買人が非常に多彩な作物を陳列している。,In a crowded marketplace farmers and middlemen display a great variety of products.
pis,うお,1,2,331,ハンターから隠れるリス。,A squirrel hiding from hunters.
pis,うお,2,3,332,石化した樹木の幹が、砂漠の砂に壊れて横たわっている。,Petrified tree trunks lie broken on desert sand.
pis,うお,3,4,333,二つの海岸保養地をつなぐ細い地峡での交通渋滞。,Heavy car traffic on a narrow isthmus linking two seashore resorts.
pis,うお,4,5,334,教会のバザー。,A church bazaar.
pis,うお,5,6,335,正装した軍隊の将校たちの行進。,A parade of Army officers in full dress.
pis,うお,6,7,336,海の霧によって取り囲まれた岩場に横たわる大きな十字架が、一条の光線によって輝く。,"Illumined by a shaft of light, a large cross lies on rocks surrounded by sea mist."
pis,うお,7,8,337,ラッパを吹く女性。,A girl blowing a bugle.
pis,うお,8,9,338,ライバルを意識して、馬を駆り立てる騎手。,"A jockey spurs his horse, intent on outdistancing his rivals."
pis,うお,9,10,339,飛行家が大地を隠している雲の中を飛び続ける。,"An aviator pursues his journey, flying through ground-obscuring clouds."
pis,うお,10,11,340,啓示を求めて、細い道を旅する人々。,"Men traveling a narrow path, seeking illumination."
pis,うお,11,12,341,オカルト同胞団の神殿で、新しくイニシエートした団員たちが、調べられ、性格をテストされている。,"In the sanctuary of an occult brotherhood, newly initiated members are being examined and their character tested."
pis,うお,12,13,342,博物館に展示されている、数々の戦いで使われた古代の剣。,"An ancient sword, used in many battles, is displayed in a museum."
pis,うお,13,14,343,大きなきつねの毛皮のストールに身を包んだ婦人。,A lady wrapped in a large stole of fox fur.
pis,うお,14,15,344,本物の砲弾を使った砲火射撃での仮想攻撃の前に、将校が部下を指導している。,An officer instructing his men before a simulated assault under a barrage of live shells.
pis,うお,15,16,345,自分の書斎の静けさの中で、創造的な個人が霊感に満ちた流れを体験する。,In the quiet of his study a creative individual experiences a flow of inspiration.
pis,うお,16,17,346,復活祭のパレード。,An Easter parade.
pis,うお,17,18,347,巨大なテントで、村人たちが壮大な演技を目撃する。,"In a gigantic tent, villagers witness a spectacular performance."
pis,うお,18,19,348,自分の弟子に教示するマスター。,A master instructing his disciple.
pis,うお,19,20,349,夕食のために準備されたテーブル。,A table set for an evening meal.
pis,うお,20,21,350,中国人の召使いの注意深く、優しい目のもとで、少女が小さな白い羊をかわいがる。,"Under the watchful and kind eye of a Chinese servant, a girl fondles a little white lamb."
pis,うお,21,22,351,シナイ山の斜面を歩いて降りる、新しい法の石版をたずさえた予言者。,A prophet carrying tablets of the new law is walking down the slopes of Mount Sinai.
pis,うお,22,23,352,降霊会を催す「物質化した」霊媒。,"A ""materializing"" medium giving a seance."
pis,うお,23,24,353,広大な海の広がりに取り囲まれた小さな島で、人々が密接なつながりを保ちながら生きている姿が見られる。,"On a small island surrounded by the vast expanse of the sea, people are seen living in close interaction."
pis,うお,24,25,354,宗教的な組織が、ゆがんだ実践と物質化した理想による崩壊的な影響を克服することに成功する。,A religious organization succeeds in overcoming the corrupting influence of perverted practices and materialized ideals.
pis,うお,25,26,355,非常に細い三日月が日没時に現れるのを見て、さまざまな人々がそれぞれ異なった計画と共に前に進む時期が来たことを知る。,"Watching the very thin moon crescent appearing at sunset, different people realize that the time has come to go ahead with their different projects."
pis,うお,26,27,356,仲秋の名月が、澄み切った秋の空を照らす。,The harvest moon illumines a clear autumnal sky.
pis,うお,27,28,357,満月のもとで、地味の肥えた菜園が、よく成長した豊富な種類の野菜を見せている。,A fertile garden under the full moon reveals a variety of full-grown vegetables.
pis,うお,28,29,358,プリズムを通った光が、多彩な色光に分かれる。,Light breaking into many colors as it passes through a prism.
pis,うお,29,30,359,人面(顔)に似ている巨岩の累層が、少年にとっての偉大さの理想像となり、彼は成長するにしたがってその像に似はじめる。,"A majestic rock formation resembling a face is idealized by a boy who takes it as his ideal of greatness, and as he grows up, begins to look like it."
